gene_symbol,disease_id,onset_name,onset_id
ANTXR2,OMIM:131300,Juvenile onset,HP:0003621
ANTXR2,OMIM:228600,Pediatric onset,HP:0410280
ANTXR2,OMIM:228600,Infantile onset,HP:0003593
ANTXR2,OMIM:228600,Childhood onset,HP:0011463
AOPEP,OMIM:619565,Pediatric onset,HP:0410280
AOPEP,OMIM:619565,Juvenile onset,HP:0003621
AP1B1,OMIM:242150,Congenital onset,HP:0003577
AP1S1,OMIM:609313,Congenital onset,HP:0003577
AP1S2,OMIM:304340,Infantile onset,HP:0003593
AP1S2,OMIM:304340,Childhood onset,HP:0011463
AP1S2,OMIM:304340,Neonatal onset,HP:0003623
AP1S2,OMIM:304340,Pediatric onset,HP:0410280
AP3B1,OMIM:608233,Congenital onset,HP:0003577
AP3B2,OMIM:617276,Infantile onset,HP:0003593
AP3B2,OMIM:617276,Congenital onset,HP:0003577
AP3B2,OMIM:617276,Neonatal onset,HP:0003623
AP3B2,OMIM:617276,Pediatric onset,HP:0410280
AP4B1,OMIM:614066,Congenital onset,HP:0003577
AP4E1,OMIM:184450,Childhood onset,HP:0011463
AP4E1,OMIM:184450,Pediatric onset,HP:0410280
AP4E1,OMIM:613744,Congenital onset,HP:0003577
AP4E1,OMIM:613744,Neonatal onset,HP:0003623
AP4E1,OMIM:613744,Childhood onset,HP:0011463
AP4E1,OMIM:613744,Pediatric onset,HP:0410280
AP4M1,OMIM:612936,Congenital onset,HP:0003577
AP4S1,OMIM:614067,Neonatal onset,HP:0003623
AP5Z1,OMIM:613647,Infantile onset,HP:0003593
AP5Z1,OMIM:613647,Pediatric onset,HP:0410280
APC2,OMIM:131300,Juvenile onset,HP:0003621
APC2,OMIM:617169,Childhood onset,HP:0011463
APC2,OMIM:617169,Pediatric onset,HP:0410280
APC2,OMIM:617169,Infantile onset,HP:0003593
APC2,OMIM:618677,Pediatric onset,HP:0410280
APC2,OMIM:618677,Infantile onset,HP:0003593
APCDD1,OMIM:605389,Childhood onset,HP:0011463
APCDD1,OMIM:605389,Pediatric onset,HP:0410280
APOB,OMIM:615558,Pediatric onset,HP:0410280
APOB,OMIM:615558,Infantile onset,HP:0003593
APOLD1,OMIM:620715,Childhood onset,HP:0011463
APOLD1,OMIM:620715,Pediatric onset,HP:0410280
APRT,OMIM:614723,Pediatric onset,HP:0410280
APRT,OMIM:614723,Childhood onset,HP:0011463
APRT,OMIM:614723,Juvenile onset,HP:0003621
APTX,OMIM:208920,Childhood onset,HP:0011463
APTX,OMIM:208920,Juvenile onset,HP:0003621
APTX,OMIM:607426,Pediatric onset,HP:0410280
APTX,OMIM:607426,Infantile onset,HP:0003593
AQP2,OMIM:125800,Neonatal onset,HP:0003623
AQP4,OMIM:620448,Pediatric onset,HP:0410280
AQP4,OMIM:620448,Infantile onset,HP:0003593
AQP5,OMIM:600231,Childhood onset,HP:0011463
AQP5,OMIM:600231,Pediatric onset,HP:0410280
AR,OMIM:300633,Congenital onset,HP:0003577
ARCN1,OMIM:131300,Pediatric onset,HP:0410280
ARCN1,OMIM:131300,Juvenile onset,HP:0003621
ARCN1,OMIM:617164,Congenital onset,HP:0003577
ARFGEF1,OMIM:619964,Pediatric onset,HP:0410280
ARFGEF1,OMIM:619964,Infantile onset,HP:0003593
ARFGEF2,OMIM:608097,Pediatric onset,HP:0410280
ARFGEF2,OMIM:608097,Infantile onset,HP:0003593
ARG1,OMIM:207800,Childhood onset,HP:0011463
ARG1,OMIM:207800,Neonatal onset,HP:0003623
ARG1,OMIM:207800,Pediatric onset,HP:0410280
ARHGAP31,OMIM:131300,Pediatric onset,HP:0410280
ARHGAP31,OMIM:131300,Juvenile onset,HP:0003621
ARHGDIA,OMIM:615244,Neonatal onset,HP:0003623
ARHGEF1,OMIM:618459,Pediatric onset,HP:0410280
ARHGEF1,OMIM:618459,Juvenile onset,HP:0003621
ARHGEF18,OMIM:180100,Childhood onset,HP:0011463
ARHGEF18,OMIM:180100,Juvenile onset,HP:0003621
ARHGEF18,OMIM:180100,Pediatric onset,HP:0410280
ARHGEF2,OMIM:617523,Congenital onset,HP:0003577
ARHGEF9,OMIM:300607,Pediatric onset,HP:0410280
ARHGEF9,OMIM:300607,Childhood onset,HP:0011463
ARHGEF9,OMIM:300607,Congenital onset,HP:0003577
ARHGEF9,OMIM:300607,Infantile onset,HP:0003593
ARID1B,OMIM:131300,Juvenile onset,HP:0003621
ARID1B,OMIM:131300,Pediatric onset,HP:0410280
ARID2,OMIM:617808,Infantile onset,HP:0003593
ARID2,OMIM:617808,Pediatric onset,HP:0410280
ARL13B,OMIM:612291,Neonatal onset,HP:0003623
ARL2,OMIM:619082,Congenital onset,HP:0003577
ARL2BP,OMIM:180100,Pediatric onset,HP:0410280
ARL2BP,OMIM:180100,Childhood onset,HP:0011463
ARL2BP,OMIM:180100,Juvenile onset,HP:0003621
ARL2BP,OMIM:615434,Neonatal onset,HP:0003623
ARL3,OMIM:180100,Childhood onset,HP:0011463
ARL3,OMIM:180100,Pediatric onset,HP:0410280
ARL3,OMIM:180100,Juvenile onset,HP:0003621
ARL3,OMIM:618173,Pediatric onset,HP:0410280
ARL3,OMIM:618173,Juvenile onset,HP:0003621
ARL6,OMIM:180100,Pediatric onset,HP:0410280
ARL6,OMIM:180100,Juvenile onset,HP:0003621
ARL6,OMIM:180100,Childhood onset,HP:0011463
ARL6,OMIM:209900,Pediatric onset,HP:0410280
ARL6,OMIM:209900,Juvenile onset,HP:0003621
ARL6,OMIM:209900,Childhood onset,HP:0011463
ARL6,OMIM:209900,Congenital onset,HP:0003577
ARL6,OMIM:600151,Congenital onset,HP:0003577
ARL6IP1,OMIM:615685,Pediatric onset,HP:0410280
ARL6IP1,OMIM:615685,Childhood onset,HP:0011463
ARMC9,OMIM:617622,Congenital onset,HP:0003577
ARNT2,OMIM:615926,Neonatal onset,HP:0003623
ARPC1B,OMIM:617718,Infantile onset,HP:0003593
ARPC1B,OMIM:617718,Pediatric onset,HP:0410280
ARPC4,OMIM:620141,Infantile onset,HP:0003593
ARPC4,OMIM:620141,Pediatric onset,HP:0410280
ARPC5,OMIM:620565,Infantile onset,HP:0003593
ARPC5,OMIM:620565,Pediatric onset,HP:0410280
ARPC5,OMIM:620565,Neonatal onset,HP:0003623
ARR3,OMIM:180100,Childhood onset,HP:0011463
ARR3,OMIM:180100,Pediatric onset,HP:0410280
ARR3,OMIM:180100,Juvenile onset,HP:0003621
ARSB,OMIM:131300,Juvenile onset,HP:0003621
ARSB,OMIM:253200,Childhood onset,HP:0011463
ARSB,OMIM:253200,Pediatric onset,HP:0410280
ARSB,OMIM:253200,Infantile onset,HP:0003593
ARSG,OMIM:180100,Childhood onset,HP:0011463
ARSG,OMIM:180100,Pediatric onset,HP:0410280
ARSG,OMIM:180100,Juvenile onset,HP:0003621
ARSK,OMIM:619698,Childhood onset,HP:0011463
ARSK,OMIM:619698,Pediatric onset,HP:0410280
ARSL,OMIM:131300,Pediatric onset,HP:0410280
ARSL,OMIM:131300,Juvenile onset,HP:0003621
ARV1,OMIM:617020,Pediatric onset,HP:0410280
ARV1,OMIM:617020,Infantile onset,HP:0003593
ARX,OMIM:308350,Neonatal onset,HP:0003623
ARX,OMIM:308350,Congenital onset,HP:0003577
ASAH1,OMIM:159950,Juvenile onset,HP:0003621
ASAH1,OMIM:159950,Pediatric onset,HP:0410280
ASAH1,OMIM:159950,Childhood onset,HP:0011463
ASAH1,OMIM:228000,Childhood onset,HP:0011463
ASCC1,OMIM:616867,Congenital onset,HP:0003577
ASH1L,OMIM:617796,Infantile onset,HP:0003593
ASH1L,OMIM:617796,Congenital onset,HP:0003577
ASH1L,OMIM:617796,Pediatric onset,HP:0410280
ASL,OMIM:207900,Neonatal onset,HP:0003623
ASNS,OMIM:615574,Neonatal onset,HP:0003623
ASNS,OMIM:615574,Pediatric onset,HP:0410280
ASNS,OMIM:615574,Infantile onset,HP:0003593
ASNS,OMIM:615574,Congenital onset,HP:0003577
ASPA,OMIM:271900,Pediatric onset,HP:0410280
ASPA,OMIM:271900,Infantile onset,HP:0003593
ASPH,OMIM:121050,Congenital onset,HP:0003577
ASPH,OMIM:208050,Congenital onset,HP:0003577
ASPH,OMIM:208050,Pediatric onset,HP:0410280
ASPH,OMIM:208050,Juvenile onset,HP:0003621
ASPH,OMIM:208050,Childhood onset,HP:0011463
ASPH,OMIM:208050,Infantile onset,HP:0003593
ASPH,OMIM:208050,Neonatal onset,HP:0003623
ASPH,OMIM:601552,Childhood onset,HP:0011463
ASPM,OMIM:608716,Congenital onset,HP:0003577
ASRGL1,OMIM:180100,Childhood onset,HP:0011463
ASRGL1,OMIM:180100,Pediatric onset,HP:0410280
ASRGL1,OMIM:180100,Juvenile onset,HP:0003621
ASS1,OMIM:215700,Infantile onset,HP:0003593
ASS1,OMIM:215700,Pediatric onset,HP:0410280
ASS1,OMIM:215700,Juvenile onset,HP:0003621
ASS1,OMIM:215700,Neonatal onset,HP:0003623
ASXL1,OMIM:605039,Congenital onset,HP:0003577
ASXL2,OMIM:617190,Congenital onset,HP:0003577
ATAD1,OMIM:618011,Congenital onset,HP:0003577
ATAD3A,OMIM:617183,Infantile onset,HP:0003593
ATAD3A,OMIM:617183,Pediatric onset,HP:0410280
ATCAY,OMIM:601238,Infantile onset,HP:0003593
ATCAY,OMIM:601238,Pediatric onset,HP:0410280
ATCAY,OMIM:601238,Congenital onset,HP:0003577
ATF6,OMIM:180100,Pediatric onset,HP:0410280
ATF6,OMIM:180100,Juvenile onset,HP:0003621
ATF6,OMIM:180100,Childhood onset,HP:0011463
ATG5,OMIM:617584,Pediatric onset,HP:0410280
ATG5,OMIM:617584,Infantile onset,HP:0003593
ATG7,OMIM:619422,Infantile onset,HP:0003593
ATG7,OMIM:619422,Pediatric onset,HP:0410280
ATIC,OMIM:608688,Congenital onset,HP:0003577
ATL1,OMIM:182600,Pediatric onset,HP:0410280
ATL1,OMIM:182600,Juvenile onset,HP:0003621
ATL3,OMIM:615632,Juvenile onset,HP:0003621
ATL3,OMIM:615632,Pediatric onset,HP:0410280
ATM,OMIM:208900,Childhood onset,HP:0011463
ATM,OMIM:208900,Pediatric onset,HP:0410280
ATN1,OMIM:125370,Pediatric onset,HP:0410280
ATN1,OMIM:125370,Juvenile onset,HP:0003621
ATN1,OMIM:618494,Congenital onset,HP:0003577
ATOH1,OMIM:620284,Pediatric onset,HP:0410280
ATOH1,OMIM:620284,Childhood onset,HP:0011463
ATOH1,OMIM:620284,Congenital onset,HP:0003577
ATOH7,OMIM:221900,Congenital onset,HP:0003577
ATP11A,OMIM:619810,Pediatric onset,HP:0410280
ATP11A,OMIM:619810,Juvenile onset,HP:0003621
ATP11A,OMIM:619810,Childhood onset,HP:0011463
ATP11A,OMIM:619851,Neonatal onset,HP:0003623
ATP11A,OMIM:620384,Pediatric onset,HP:0410280
ATP11A,OMIM:620384,Juvenile onset,HP:0003621
ATP11C,OMIM:301015,Congenital onset,HP:0003577
ATP13A2,OMIM:606693,Juvenile onset,HP:0003621
ATP13A2,OMIM:606693,Pediatric onset,HP:0410280
ATP13A3,OMIM:265400,Childhood onset,HP:0011463
ATP13A3,OMIM:265400,Infantile onset,HP:0003593
ATP13A3,OMIM:265400,Pediatric onset,HP:0410280
ATP13A3,OMIM:265400,Neonatal onset,HP:0003623
ATP1A1,OMIM:618036,Juvenile onset,HP:0003621
ATP1A1,OMIM:618314,Infantile onset,HP:0003593
ATP1A1,OMIM:618314,Neonatal onset,HP:0003623
ATP1A1,OMIM:618314,Pediatric onset,HP:0410280
ATP1A2,OMIM:104290,Childhood onset,HP:0011463
ATP1A2,OMIM:602481,Juvenile onset,HP:0003621
ATP1A2,OMIM:619605,Pediatric onset,HP:0410280
ATP1A2,OMIM:619605,Childhood onset,HP:0011463
ATP1A2,OMIM:619605,Neonatal onset,HP:0003623
ATP1A2,OMIM:619605,Juvenile onset,HP:0003621
ATP1A2,OMIM:619605,Infantile onset,HP:0003593
ATP1A3,OMIM:128235,Juvenile onset,HP:0003621
ATP1A3,OMIM:128235,Childhood onset,HP:0011463
ATP1A3,OMIM:601338,Infantile onset,HP:0003593
ATP1A3,OMIM:601338,Juvenile onset,HP:0003621
ATP1A3,OMIM:601338,Childhood onset,HP:0011463
ATP1A3,OMIM:601338,Pediatric onset,HP:0410280
ATP1A3,OMIM:619606,Neonatal onset,HP:0003623
ATP1A3,OMIM:619606,Congenital onset,HP:0003577
ATP1A3,OMIM:619606,Pediatric onset,HP:0410280
ATP1A3,OMIM:619606,Childhood onset,HP:0011463
ATP1A3,OMIM:619606,Infantile onset,HP:0003593
ATP2A1,OMIM:601003,Childhood onset,HP:0011463
ATP2A1,OMIM:601003,Pediatric onset,HP:0410280
ATP2A1,OMIM:601003,Neonatal onset,HP:0003623
ATP2A2,OMIM:101900,Congenital onset,HP:0003577
ATP2B1,OMIM:619910,Pediatric onset,HP:0410280
ATP2B1,OMIM:619910,Congenital onset,HP:0003577
ATP2B1,OMIM:619910,Infantile onset,HP:0003593
ATP2B1,OMIM:619910,Childhood onset,HP:0011463
ATP2B2,OMIM:619804,Pediatric onset,HP:0410280
ATP2B2,OMIM:619804,Juvenile onset,HP:0003621
ATP2B2,OMIM:619804,Childhood onset,HP:0011463
ATP2B2,OMIM:619804,Congenital onset,HP:0003577
ATP2B3,OMIM:302500,Juvenile onset,HP:0003621
ATP2B3,OMIM:302500,Pediatric onset,HP:0410280
ATP2B3,OMIM:302500,Congenital onset,HP:0003577
ATP2B3,OMIM:302500,Infantile onset,HP:0003593
ATP5F1A,OMIM:615228,Congenital onset,HP:0003577
ATP5F1A,OMIM:616045,Congenital onset,HP:0003577
ATP5F1A,OMIM:620358,Neonatal onset,HP:0003623
ATP5F1A,OMIM:620358,Pediatric onset,HP:0410280
ATP5F1A,OMIM:620358,Infantile onset,HP:0003593
ATP5F1B,OMIM:620085,Infantile onset,HP:0003593
ATP5F1B,OMIM:620085,Pediatric onset,HP:0410280
ATP5F1D,OMIM:618120,Neonatal onset,HP:0003623
ATP5F1D,OMIM:618120,Childhood onset,HP:0011463
ATP5F1D,OMIM:618120,Pediatric onset,HP:0410280
ATP5MC3,OMIM:619681,Childhood onset,HP:0011463
ATP5MC3,OMIM:619681,Pediatric onset,HP:0410280
ATP5PO,OMIM:620359,Neonatal onset,HP:0003623
ATP6AP1,OMIM:300972,Neonatal onset,HP:0003623
ATP6AP1,OMIM:300972,Childhood onset,HP:0011463
ATP6AP1,OMIM:300972,Infantile onset,HP:0003593
ATP6AP1,OMIM:300972,Pediatric onset,HP:0410280
ATP6AP2,OMIM:300423,Pediatric onset,HP:0410280
ATP6AP2,OMIM:300423,Infantile onset,HP:0003593
ATP6AP2,OMIM:300423,Neonatal onset,HP:0003623
ATP6AP2,OMIM:300911,Juvenile onset,HP:0003621
ATP6AP2,OMIM:301045,Pediatric onset,HP:0410280
ATP6AP2,OMIM:301045,Infantile onset,HP:0003593
ATP6V0A1,OMIM:619970,Infantile onset,HP:0003593
ATP6V0A1,OMIM:619970,Pediatric onset,HP:0410280
ATP6V0A1,OMIM:619971,Juvenile onset,HP:0003621
ATP6V0A1,OMIM:619971,Neonatal onset,HP:0003623
ATP6V0A1,OMIM:619971,Pediatric onset,HP:0410280
ATP6V0A1,OMIM:619971,Infantile onset,HP:0003593
ATP6V0A2,OMIM:131300,Juvenile onset,HP:0003621
ATP6V0A2,OMIM:131300,Pediatric onset,HP:0410280
ATP6V0A2,OMIM:278250,Congenital onset,HP:0003577
ATP6V0A4,OMIM:602722,Pediatric onset,HP:0410280
ATP6V0A4,OMIM:602722,Infantile onset,HP:0003593
ATP6V0A4,OMIM:602722,Neonatal onset,HP:0003623
ATP6V0A4,OMIM:602722,Childhood onset,HP:0011463
ATP6V0C,OMIM:620465,Juvenile onset,HP:0003621
ATP6V0C,OMIM:620465,Infantile onset,HP:0003593
ATP6V0C,OMIM:620465,Pediatric onset,HP:0410280
ATP6V0C,OMIM:620465,Childhood onset,HP:0011463
ATP6V1A,OMIM:617403,Congenital onset,HP:0003577
ATP6V1A,OMIM:618012,Pediatric onset,HP:0410280
ATP6V1A,OMIM:618012,Childhood onset,HP:0011463
ATP6V1A,OMIM:618012,Infantile onset,HP:0003593
ATP6V1B2,OMIM:124480,Congenital onset,HP:0003577
ATP6V1B2,OMIM:616455,Pediatric onset,HP:0410280
ATP6V1B2,OMIM:616455,Infantile onset,HP:0003593
ATP6V1E1,OMIM:617402,Congenital onset,HP:0003577
ATP7A,OMIM:300489,Juvenile onset,HP:0003621
ATP7A,OMIM:309400,Pediatric onset,HP:0410280
ATP7A,OMIM:309400,Infantile onset,HP:0003593
ATP7B,OMIM:277900,Childhood onset,HP:0011463
ATP7B,OMIM:277900,Juvenile onset,HP:0003621
ATP7B,OMIM:277900,Pediatric onset,HP:0410280
ATP8A2,OMIM:615268,Congenital onset,HP:0003577
ATP8B1,OMIM:211600,Pediatric onset,HP:0410280
ATP8B1,OMIM:211600,Infantile onset,HP:0003593
ATP8B1,OMIM:211600,Juvenile onset,HP:0003621
ATP8B1,OMIM:602347,Infantile onset,HP:0003593
ATP8B1,OMIM:602347,Pediatric onset,HP:0410280
ATP9A,OMIM:620242,Congenital onset,HP:0003577
ATP9A,OMIM:620242,Pediatric onset,HP:0410280
ATP9A,OMIM:620242,Infantile onset,HP:0003593
ATP9A,OMIM:620242,Childhood onset,HP:0011463
ATPAF2,OMIM:604273,Congenital onset,HP:0003577
ATR,OMIM:131300,Juvenile onset,HP:0003621
ATR,OMIM:614564,Childhood onset,HP:0011463
ATR,OMIM:614564,Infantile onset,HP:0003593
ATR,OMIM:614564,Pediatric onset,HP:0410280
ATR,OMIM:614564,Congenital onset,HP:0003577
ATRX,OMIM:301040,Childhood onset,HP:0011463
ATRX,OMIM:301040,Pediatric onset,HP:0410280
ATXN7,OMIM:180100,Juvenile onset,HP:0003621
ATXN7,OMIM:180100,Childhood onset,HP:0011463
ATXN7,OMIM:180100,Pediatric onset,HP:0410280
AUH,OMIM:250950,Infantile onset,HP:0003593
AUH,OMIM:250950,Pediatric onset,HP:0410280
AUTS2,OMIM:615834,Pediatric onset,HP:0410280
AUTS2,OMIM:615834,Infantile onset,HP:0003593
AUTS2,OMIM:615834,Neonatal onset,HP:0003623
AVPR2,OMIM:300539,Pediatric onset,HP:0410280
AVPR2,OMIM:300539,Infantile onset,HP:0003593
AVPR2,OMIM:304800,Congenital onset,HP:0003577
AVPR2,OMIM:304800,Neonatal onset,HP:0003623
AXIN1,OMIM:620558,Pediatric onset,HP:0410280
AXIN1,OMIM:620558,Childhood onset,HP:0011463
AXIN1,OMIM:620558,Congenital onset,HP:0003577
AXIN1,OMIM:620558,Neonatal onset,HP:0003623
AXIN1,OMIM:620558,Infantile onset,HP:0003593
AXL,OMIM:146110,Juvenile onset,HP:0003621
AXL,OMIM:146110,Pediatric onset,HP:0410280
B2M,OMIM:241600,Early young adult onset,HP:0025708
B2M,OMIM:241600,Juvenile onset,HP:0003621
B2M,OMIM:241600,Pediatric onset,HP:0410280
B3GALNT2,OMIM:615181,Childhood onset,HP:0011463
B3GALNT2,OMIM:615181,Congenital onset,HP:0003577
B3GALNT2,OMIM:615181,Infantile onset,HP:0003593
B3GALNT2,OMIM:615181,Pediatric onset,HP:0410280
B3GALT6,OMIM:131300,Juvenile onset,HP:0003621
B3GALT6,OMIM:143095,Infantile onset,HP:0003593
B3GALT6,OMIM:143095,Congenital onset,HP:0003577
B3GALT6,OMIM:143095,Pediatric onset,HP:0410280
B3GALT6,OMIM:259770,Infantile onset,HP:0003593
B3GALT6,OMIM:259770,Pediatric onset,HP:0410280
B3GALT6,OMIM:259770,Congenital onset,HP:0003577
B3GALT6,OMIM:615349,Pediatric onset,HP:0410280
B3GALT6,OMIM:615349,Infantile onset,HP:0003593
B3GAT3,OMIM:131300,Juvenile onset,HP:0003621
B3GAT3,OMIM:143095,Pediatric onset,HP:0410280
B3GAT3,OMIM:143095,Infantile onset,HP:0003593
B3GAT3,OMIM:143095,Congenital onset,HP:0003577
B3GAT3,OMIM:259770,Pediatric onset,HP:0410280
B3GAT3,OMIM:259770,Congenital onset,HP:0003577
B3GAT3,OMIM:259770,Infantile onset,HP:0003593
B4GALNT1,OMIM:609195,Early young adult onset,HP:0025708
B4GALNT1,OMIM:609195,Childhood onset,HP:0011463
B4GALNT1,OMIM:609195,Pediatric onset,HP:0410280
B4GALNT1,OMIM:609195,Infantile onset,HP:0003593
B4GALT1,OMIM:607091,Congenital onset,HP:0003577
B4GALT7,OMIM:131300,Juvenile onset,HP:0003621
B4GALT7,OMIM:143095,Congenital onset,HP:0003577
B4GALT7,OMIM:143095,Pediatric onset,HP:0410280
B4GALT7,OMIM:143095,Infantile onset,HP:0003593
B4GALT7,OMIM:259770,Pediatric onset,HP:0410280
B4GALT7,OMIM:259770,Congenital onset,HP:0003577
B4GALT7,OMIM:259770,Infantile onset,HP:0003593
B9D1,OMIM:617120,Pediatric onset,HP:0410280
B9D1,OMIM:617120,Infantile onset,HP:0003593
BAAT,OMIM:619232,Infantile onset,HP:0003593
BAAT,OMIM:619232,Juvenile onset,HP:0003621
BAAT,OMIM:619232,Pediatric onset,HP:0410280
BAAT,OMIM:619232,Childhood onset,HP:0011463
BAG3,OMIM:612954,Childhood onset,HP:0011463
BAG3,OMIM:612954,Pediatric onset,HP:0410280
BAG3,OMIM:612954,Juvenile onset,HP:0003621
BAG5,OMIM:619747,Juvenile onset,HP:0003621
BAG5,OMIM:619747,Pediatric onset,HP:0410280
BANF1,OMIM:614008,Childhood onset,HP:0011463
BANF1,OMIM:614008,Pediatric onset,HP:0410280
BAP1,OMIM:619762,Congenital onset,HP:0003577
BBIP1,OMIM:180100,Pediatric onset,HP:0410280
BBIP1,OMIM:180100,Juvenile onset,HP:0003621
BBIP1,OMIM:180100,Childhood onset,HP:0011463
BBS1,OMIM:180100,Juvenile onset,HP:0003621
BBS1,OMIM:180100,Childhood onset,HP:0011463
BBS1,OMIM:180100,Pediatric onset,HP:0410280
BBS1,OMIM:209900,Congenital onset,HP:0003577
BBS1,OMIM:209900,Childhood onset,HP:0011463
BBS1,OMIM:209900,Pediatric onset,HP:0410280
BBS1,OMIM:209900,Juvenile onset,HP:0003621
BBS10,OMIM:180100,Pediatric onset,HP:0410280
BBS10,OMIM:180100,Juvenile onset,HP:0003621
BBS10,OMIM:180100,Childhood onset,HP:0011463
BBS12,OMIM:180100,Pediatric onset,HP:0410280
BBS12,OMIM:180100,Juvenile onset,HP:0003621
BBS12,OMIM:180100,Childhood onset,HP:0011463
BBS12,OMIM:615989,Congenital onset,HP:0003577
BBS2,OMIM:180100,Juvenile onset,HP:0003621
BBS2,OMIM:180100,Childhood onset,HP:0011463
BBS2,OMIM:180100,Pediatric onset,HP:0410280
BBS2,OMIM:615981,Congenital onset,HP:0003577
BBS2,OMIM:616562,Childhood onset,HP:0011463
BBS4,OMIM:180100,Childhood onset,HP:0011463
BBS4,OMIM:180100,Juvenile onset,HP:0003621
BBS4,OMIM:180100,Pediatric onset,HP:0410280
BBS4,OMIM:615982,Congenital onset,HP:0003577
BBS5,OMIM:180100,Pediatric onset,HP:0410280
BBS5,OMIM:180100,Childhood onset,HP:0011463
BBS5,OMIM:180100,Juvenile onset,HP:0003621
BBS5,OMIM:615983,Congenital onset,HP:0003577
BBS5,OMIM:615983,Juvenile onset,HP:0003621
BBS5,OMIM:615983,Pediatric onset,HP:0410280
BBS7,OMIM:180100,Pediatric onset,HP:0410280
BBS7,OMIM:180100,Childhood onset,HP:0011463
BBS7,OMIM:180100,Juvenile onset,HP:0003621
BBS9,OMIM:180100,Juvenile onset,HP:0003621
BBS9,OMIM:180100,Pediatric onset,HP:0410280
BBS9,OMIM:180100,Childhood onset,HP:0011463
BBS9,OMIM:615986,Congenital onset,HP:0003577
BCAP31,OMIM:300475,Infantile onset,HP:0003593
BCAP31,OMIM:300475,Congenital onset,HP:0003577
BCAP31,OMIM:300475,Pediatric onset,HP:0410280
BCAS3,OMIM:619641,Pediatric onset,HP:0410280
BCAS3,OMIM:619641,Infantile onset,HP:0003593
BCKDHB,OMIM:620698,Pediatric onset,HP:0410280
BCKDHB,OMIM:620698,Neonatal onset,HP:0003623
BCKDHB,OMIM:620698,Infantile onset,HP:0003593
BCKDK,OMIM:614923,Childhood onset,HP:0011463
BCKDK,OMIM:614923,Pediatric onset,HP:0410280
BCKDK,OMIM:614923,Infantile onset,HP:0003593
BCL10,OMIM:616098,Pediatric onset,HP:0410280
BCL10,OMIM:616098,Infantile onset,HP:0003593
BCL11A,OMIM:617101,Congenital onset,HP:0003577
BCL11B,OMIM:617237,Congenital onset,HP:0003577
BCL11B,OMIM:618092,Infantile onset,HP:0003593
BCL11B,OMIM:618092,Pediatric onset,HP:0410280
BCOR,OMIM:180100,Pediatric onset,HP:0410280
BCOR,OMIM:180100,Juvenile onset,HP:0003621
BCOR,OMIM:180100,Childhood onset,HP:0011463
BCORL1,OMIM:301029,Infantile onset,HP:0003593
BCORL1,OMIM:301029,Pediatric onset,HP:0410280
BCS1L,OMIM:124000,Congenital onset,HP:0003577
BCS1L,OMIM:262000,Pediatric onset,HP:0410280
BCS1L,OMIM:262000,Infantile onset,HP:0003593
BDP1,OMIM:618257,Pediatric onset,HP:0410280
BDP1,OMIM:618257,Childhood onset,HP:0011463
BEST1,OMIM:180100,Juvenile onset,HP:0003621
BEST1,OMIM:180100,Childhood onset,HP:0011463
BEST1,OMIM:180100,Pediatric onset,HP:0410280
BFSP1,OMIM:611391,Pediatric onset,HP:0410280
BFSP1,OMIM:611391,Childhood onset,HP:0011463
BFSP1,OMIM:611391,Juvenile onset,HP:0003621
BGN,OMIM:121050,Congenital onset,HP:0003577
BGN,OMIM:131300,Juvenile onset,HP:0003621
BGN,OMIM:208050,Infantile onset,HP:0003593
BGN,OMIM:208050,Congenital onset,HP:0003577
BGN,OMIM:208050,Neonatal onset,HP:0003623
BGN,OMIM:208050,Childhood onset,HP:0011463
BGN,OMIM:208050,Juvenile onset,HP:0003621
BGN,OMIM:208050,Pediatric onset,HP:0410280
BGN,OMIM:300106,Childhood onset,HP:0011463
BHLHA9,OMIM:131300,Juvenile onset,HP:0003621
BHLHA9,OMIM:131300,Pediatric onset,HP:0410280
BHLHA9,OMIM:607539,Congenital onset,HP:0003577
BHLHA9,OMIM:609432,Congenital onset,HP:0003577
BICD2,OMIM:615290,Juvenile onset,HP:0003621
BICD2,OMIM:615290,Childhood onset,HP:0011463
BICD2,OMIM:615290,Infantile onset,HP:0003593
BICD2,OMIM:615290,Pediatric onset,HP:0410280
BICD2,OMIM:618291,Congenital onset,HP:0003577
BIN1,OMIM:255200,Congenital onset,HP:0003577
BIN1,OMIM:255200,Pediatric onset,HP:0410280
BIN1,OMIM:255200,Juvenile onset,HP:0003621
BLM,OMIM:210900,Congenital onset,HP:0003577
BLM,OMIM:210900,Pediatric onset,HP:0410280
BLM,OMIM:210900,Infantile onset,HP:0003593
BLNK,OMIM:613502,Pediatric onset,HP:0410280
BLNK,OMIM:613502,Infantile onset,HP:0003593
BLOC1S3,OMIM:614077,Congenital onset,HP:0003577
BLTP1,OMIM:617822,Congenital onset,HP:0003577
BMP1,OMIM:131300,Juvenile onset,HP:0003621
BMP1,OMIM:259770,Pediatric onset,HP:0410280
BMP1,OMIM:259770,Congenital onset,HP:0003577
BMP1,OMIM:259770,Infantile onset,HP:0003593
BMP1,OMIM:614856,Congenital onset,HP:0003577
BMP15,OMIM:300510,Juvenile onset,HP:0003621
BMP15,OMIM:300510,Pediatric onset,HP:0410280
BMP2,OMIM:131300,Pediatric onset,HP:0410280
BMP2,OMIM:131300,Juvenile onset,HP:0003621
BMP4,OMIM:156550,Congenital onset,HP:0003577
