gene_label,ct_label,as_label,as,ct,gene
ADRA2A,vascular smooth muscle cell of ureter,lamina propria of ureter,http://purl.obolibrary.org/obo/UBERON_0001253,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-cell-of-ureter,http://identifiers.org/hgnc/281
ADRA2A,vascular smooth muscle cell of bladder,urinary bladder vasculature,http://purl.obolibrary.org/obo/UBERON_0012239,https://purl.org/ccf/ASCTB-TEMP_vascular-smooth-muscle-cell-of-bladder,http://identifiers.org/hgnc/281
AE000661.37,DLNP_89 near-projecting glutamatergic cortical neuron (Hsap),cerebral cortex,http://purl.obolibrary.org/obo/UBERON_0000956,http://purl.obolibrary.org/obo/PCL_0051090,https://purl.org/ccf/ASCTB-TEMP_ae000661-37
AE000661.37,DLNP_90 near-projecting glutamatergic cortical neuron (Hsap),cerebral cortex,http://purl.obolibrary.org/obo/UBERON_0000956,http://purl.obolibrary.org/obo/PCL_0051091,https://purl.org/ccf/ASCTB-TEMP_ae000661-37
AGR2,goblet cell of epithelium of lobar bronchus,epithelium of lobar bronchus,http://purl.obolibrary.org/obo/UBERON_0002339,http://purl.obolibrary.org/obo/CL_4033009,http://identifiers.org/hgnc/328
AGR2,mucus secreting cell of bronchus submucosal gland,submucosal gland acinus,http://purl.obolibrary.org/obo/UBERON_8600012,http://purl.obolibrary.org/obo/CL_4033022,http://identifiers.org/hgnc/328
AGR2,tracheobronchial goblet cell,epithelium of segmental bronchus,http://purl.obolibrary.org/obo/UBERON_0002341,http://purl.obolibrary.org/obo/CL_0019003,http://identifiers.org/hgnc/328
AGR2,mucus secreting cell of trachea gland,submucosal gland acinus,http://purl.obolibrary.org/obo/UBERON_8600012,http://purl.obolibrary.org/obo/CL_4033020,http://identifiers.org/hgnc/328
AGR2,tracheal goblet cell,epithelium of trachea,http://purl.obolibrary.org/obo/UBERON_0001901,http://purl.obolibrary.org/obo/CL_1000329,http://identifiers.org/hgnc/328
AGR2,goblet cell of epithelium of lobar bronchus,epithelium of main bronchus,http://purl.obolibrary.org/obo/UBERON_0002340,http://purl.obolibrary.org/obo/CL_4033009,http://identifiers.org/hgnc/328
AHR,"group 3 innate lymphoid cell, human",marginal zone of spleen,http://purl.obolibrary.org/obo/UBERON_0001251,http://purl.obolibrary.org/obo/CL_0001078,http://identifiers.org/hgnc/348
AICDA,centroblast,lymph node germinal center dark zone,http://purl.obolibrary.org/obo/UBERON_8410053,http://purl.obolibrary.org/obo/CL_0009112,http://identifiers.org/hgnc/13203
AICDA,monocytoid B cell,lymph node paracortical cord,http://purl.obolibrary.org/obo/UBERON_8410075,http://purl.obolibrary.org/obo/CL_0009114,http://identifiers.org/hgnc/13203
AICDA,germinal center B cell,spleen germinal center,http://purl.obolibrary.org/obo/UBERON_0005196,http://purl.obolibrary.org/obo/CL_0000844,http://identifiers.org/hgnc/13203
AIF1,microglial cell,lumbar spinal cord white matter,http://purl.obolibrary.org/obo/UBERON_0026386,http://purl.obolibrary.org/obo/CL_0000129,http://identifiers.org/hgnc/352
AIF1,microglial cell,retina,http://purl.obolibrary.org/obo/UBERON_0000966,http://purl.obolibrary.org/obo/CL_0000129,http://identifiers.org/hgnc/352
AIF1,microglial cell,lumbar spinal cord dorsal horn,http://purl.obolibrary.org/obo/UBERON_0014638,http://purl.obolibrary.org/obo/CL_0000129,http://identifiers.org/hgnc/352
AIF1,macrophage,exocrine pancreas,http://purl.obolibrary.org/obo/UBERON_0000017,http://purl.obolibrary.org/obo/CL_0000235,http://identifiers.org/hgnc/352
AIF1,macrophage,islet of Langerhans,http://purl.obolibrary.org/obo/UBERON_0000006,http://purl.obolibrary.org/obo/CL_0000235,http://identifiers.org/hgnc/352
AIF1,microglial cell,lumbar spinal cord ventral horn,http://purl.obolibrary.org/obo/UBERON_0030276,http://purl.obolibrary.org/obo/CL_0000129,http://identifiers.org/hgnc/352
AIF1,microglial cell,lumbar spinal cord lateral horn,http://purl.obolibrary.org/obo/UBERON_0031906,http://purl.obolibrary.org/obo/CL_0000129,http://identifiers.org/hgnc/352
AIF1,Mgl_9 microglial cell (Hsap),brain,http://purl.obolibrary.org/obo/UBERON_0000955,http://purl.obolibrary.org/obo/PCL_0051010,http://identifiers.org/hgnc/352
AIFM2,fibroblast,medial circumflex femoral artery,http://purl.obolibrary.org/obo/UBERON_0001356,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,posterior meningeal artery,http://purl.obolibrary.org/obo/UBERON_0010249,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,arcuate artery of foot,http://purl.obolibrary.org/obo/UBERON_0034927,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Anterior superior pancreaticoduodenal artery,http://purl.org/sig/ont/fma/fma14782,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Perforating femoral artery,http://purl.org/sig/ont/fma/fma69460,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Calcaneal branch of fibular artery,http://purl.org/sig/ont/fma/fma44630,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Medial part of dorsal digital artery of great toe,http://purl.org/sig/ont/fma/fma69585,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,right subclavian artery,http://purl.obolibrary.org/obo/UBERON_0001534,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,middle cerebral artery,http://purl.obolibrary.org/obo/UBERON_0001627,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Artery of central sulcus,http://purl.org/sig/ont/fma/fma77439,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,right common carotid artery plus branches,http://purl.obolibrary.org/obo/UBERON_0001531,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,anterior choroidal artery,http://purl.obolibrary.org/obo/UBERON_0014696,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,anterior temporal artery,http://purl.obolibrary.org/obo/UBERON_0035225,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,anterior parietal artery,http://purl.obolibrary.org/obo/UBERON_0035462,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,medial plantar artery,http://purl.obolibrary.org/obo/UBERON_0001541,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,deferent duct artery,http://purl.obolibrary.org/obo/UBERON_0005192,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,artery of pterygoid canal,http://purl.obolibrary.org/obo/UBERON_8600100,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Lumbar part of iliolumbar artery,http://purl.org/sig/ont/fma/fma18849,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Iliac part of iliolumbar artery,http://purl.org/sig/ont/fma/fma18850,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Right bronchial artery,http://purl.org/sig/ont/fma/fma31933,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Set of glandular branches of facial artery,http://purl.org/sig/ont/fma/fma71675,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,mucosal arteriole of colon,https://purl.org/ccf/ASCTB-TEMP_mucosal-arteriole-of-colon,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,segmental spinal artery #3,https://purl.org/ccf/ASCTB-TEMP_segmental-spinal-artery-3,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,vasa recta of jejunum,https://purl.org/ccf/ASCTB-TEMP_vasa-recta-of-jejunum,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,arch of aorta,http://purl.obolibrary.org/obo/UBERON_0001508,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,anterior cerebral artery,http://purl.obolibrary.org/obo/UBERON_0001624,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,right pulmonary artery,http://purl.obolibrary.org/obo/UBERON_0001651,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,anterior communicating artery,http://purl.obolibrary.org/obo/UBERON_0006764,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Trunk of right basal segmental artery,http://purl.org/sig/ont/fma/fma68847,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Right apical segmental artery,http://purl.org/sig/ont/fma/fma8617,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Interlobar portion of right pulmonary artery,http://purl.org/sig/ont/fma/fma8618,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Right posterior segmental artery,http://purl.org/sig/ont/fma/fma8619,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,transverse facial artery,http://purl.obolibrary.org/obo/UBERON_0001615,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,posterolateral artery,http://purl.obolibrary.org/obo/UBERON_8600064,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Eighth anterior intercostal artery,http://purl.org/sig/ont/fma/fma10650,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Medial proper palmar digital artery of ring finger,http://purl.org/sig/ont/fma/fma23046,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Medial proper palmar digital artery of index finger,http://purl.org/sig/ont/fma/fma23047,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Auricular branch of occipital artery,http://purl.org/sig/ont/fma/fma49602,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Set of paramedian arteries,http://purl.org/sig/ont/fma/fma71492,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,anterior segmental medullary artery,https://purl.org/ccf/ASCTB-TEMP_anterior-segmental-medullary-artery,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,lingual artery,http://purl.obolibrary.org/obo/UBERON_0001610,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,superior rectal artery,http://purl.obolibrary.org/obo/UBERON_0035040,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,sigmoid artery,http://purl.obolibrary.org/obo/UBERON_0035180,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,left colic artery,http://purl.obolibrary.org/obo/UBERON_8410022,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Descending branch of left colic artery,http://purl.org/sig/ont/fma/fma14829,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,short branch of vasa recta of colon,https://purl.org/ccf/ASCTB-TEMP_short-branch-of-vasa-recta-of-colon,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,meandering mesenteric artery,https://purl.org/ccf/ASCTB-TEMP_meandering-mesenteric-artery,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,subserous artery of colon,https://purl.org/ccf/ASCTB-TEMP_subserous-artery-of-colon,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,inferior mesenteric artery,http://purl.obolibrary.org/obo/UBERON_0001183,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,superior gluteal artery,http://purl.obolibrary.org/obo/UBERON_0001315,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,artery of upper lip,http://purl.obolibrary.org/obo/UBERON_0003470,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Deep part of superior gluteal artery,http://purl.org/sig/ont/fma/fma21121,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Tonsillar artery,http://purl.org/sig/ont/fma/fma49558,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Posterior division of internal iliac artery,http://purl.org/sig/ont/fma/fma69798,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Vaginal artery,http://purl.org/sig/ont/fma/fma18832,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Superficial part of superior gluteal artery,http://purl.org/sig/ont/fma/fma21120,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,radial artery of uterus,https://purl.org/ccf/ASCTB-TEMP_radial-artery-of-uterus,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,uterine spiral artery,http://purl.obolibrary.org/obo/UBERON_0015171,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Recurrent meningeal branch of lacrimal artery,http://purl.org/sig/ont/fma/fma51965,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Sternocleidomastoid artery,http://purl.org/sig/ont/fma/fma49477,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Occipital branch of posterior auricular artery,http://purl.org/sig/ont/fma/fma49644,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Right superior segmental artery,http://purl.org/sig/ont/fma/fma8627,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,ulnar artery,http://purl.obolibrary.org/obo/UBERON_0001406,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,median artery,http://purl.obolibrary.org/obo/UBERON_0002249,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Arteria radialis indicis,http://purl.org/sig/ont/fma/fma22763,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,greater palatine artery,http://purl.obolibrary.org/obo/UBERON_0006664,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Superior ulnar collateral artery,http://purl.org/sig/ont/fma/fma22706,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Superficial palmar branch of radial artery,http://purl.org/sig/ont/fma/fma22752,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,First dorsal metacarpal artery,http://purl.org/sig/ont/fma/fma22761,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Anterior ulnar recurrent artery,http://purl.org/sig/ont/fma/fma22800,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Palmar carpal branch of ulnar artery,http://purl.org/sig/ont/fma/fma22817,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,dorsal branch of lateral proper palmar digital artery of second digit of hand,https://purl.org/ccf/ASCTB-TEMP_dorsal-branch-of-lateral-proper-palmar-digital-artery-of-second-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,dorsal digital artery of first digit of hand,https://purl.org/ccf/ASCTB-TEMP_dorsal-digital-artery-of-first-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,medial dorsal digital artery of third digit of hand,https://purl.org/ccf/ASCTB-TEMP_medial-dorsal-digital-artery-of-third-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,deep lingual artery,http://purl.obolibrary.org/obo/UBERON_8600097,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Left first lumbar artery,http://purl.org/sig/ont/fma/fma14742,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Left second lumbar artery,http://purl.org/sig/ont/fma/fma14743,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Left third lumbar artery,http://purl.org/sig/ont/fma/fma14744,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Left inferior phrenic artery,http://purl.org/sig/ont/fma/fma14747,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,left common iliac artery,http://purl.obolibrary.org/obo/UBERON_0035529,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,paracentral artery,https://purl.org/ccf/ASCTB-TEMP_paracentral-artery,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,brachiocephalic artery,http://purl.obolibrary.org/obo/UBERON_0001529,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Distal medial striate artery,http://purl.org/sig/ont/fma/fma50327,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Polar frontal artery,http://purl.org/sig/ont/fma/fma50329,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Callosomarginal artery,http://purl.org/sig/ont/fma/fma50330,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Pericallosal artery,http://purl.org/sig/ont/fma/fma50337,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,anterior internal frontal artery,https://purl.org/ccf/ASCTB-TEMP_anterior-internal-frontal-artery,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,middle internal frontal artery,https://purl.org/ccf/ASCTB-TEMP_middle-internal-frontal-artery,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,posterior internal frontal artery,https://purl.org/ccf/ASCTB-TEMP_posterior-internal-frontal-artery,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,superior phrenic artery,http://purl.obolibrary.org/obo/UBERON_0013133,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,inferior alveolar artery,http://purl.obolibrary.org/obo/UBERON_0014693,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,Medial collateral artery,http://purl.org/sig/ont/fma/fma23119,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
AIFM2,fibroblast,medial dorsal digital artery of second digit of hand,https://purl.org/ccf/ASCTB-TEMP_medial-dorsal-digital-artery-of-second-digit-of-hand,http://purl.obolibrary.org/obo/CL_0000057,http://identifiers.org/hgnc/21411
